,loss,accuracy,val_loss,val_accuracy
0,0.27509811520576477,0.9178000092506409,0.14248225092887878,0.9570000171661377
1,0.13021425902843475,0.9628000259399414,0.10364985466003418,0.9679999947547913
2,0.1023176833987236,0.9706000089645386,0.12291187793016434,0.97079998254776
3,0.08683108538389206,0.9749833345413208,0.10253749042749405,0.9743000268936157
4,0.07869479060173035,0.977483332157135,0.10517539083957672,0.9721999764442444
5,0.07359154522418976,0.979116678237915,0.10844197124242783,0.9724000096321106
6,0.06524068862199783,0.981416642665863,0.12317223846912384,0.97079998254776
7,0.06378499418497086,0.982366681098938,0.08680571615695953,0.9761999845504761
8,0.0596134178340435,0.9829333424568176,0.08855341374874115,0.9779999852180481
9,0.05738777294754982,0.9828833341598511,0.09975111484527588,0.9753999710083008
10,0.054128773510456085,0.9841166734695435,0.10406087338924408,0.978600025177002
11,0.05232615023851395,0.9852333068847656,0.12491079419851303,0.9721999764442444
12,0.04929453879594803,0.9858333468437195,0.1081646978855133,0.9799000024795532
13,0.04867216944694519,0.9866999983787537,0.10699476301670074,0.9783999919891357
14,0.04832350090146065,0.9858499765396118,0.09557792544364929,0.9797000288963318
15,0.048300303518772125,0.9860333204269409,0.14027610421180725,0.972100019454956
16,0.04472053050994873,0.9870833158493042,0.09159085899591446,0.9768000245094299
17,0.04568857699632645,0.9878000020980835,0.11464599519968033,0.9764999747276306
18,0.042971398681402206,0.9880333542823792,0.12226397544145584,0.9696000218391418
19,0.04195663332939148,0.9884166717529297,0.10155191272497177,0.9751999974250793
20,0.04296410456299782,0.9873833060264587,0.10124281048774719,0.9800999760627747
21,0.03945576399564743,0.9888166785240173,0.093478262424469,0.9807999730110168
22,0.040094658732414246,0.9889833331108093,0.16848374903202057,0.9559000134468079
23,0.04020824655890465,0.9883333444595337,0.10056837648153305,0.9771999716758728
24,0.03759144991636276,0.9891999959945679,0.09377386420965195,0.9793000221252441
25,0.03903350606560707,0.9894166588783264,0.11390037834644318,0.9805999994277954
26,0.03698987513780594,0.9894499778747559,0.2136540561914444,0.9605000019073486
27,0.0370507687330246,0.9896666407585144,0.13249430060386658,0.977400004863739
28,0.0377449132502079,0.9893500208854675,0.13838638365268707,0.9732999801635742
29,0.03589225560426712,0.9902999997138977,0.10493096709251404,0.977400004863739
30,0.04207460582256317,0.9893666505813599,0.1094295009970665,0.9771999716758728
31,0.030977658927440643,0.9908166527748108,0.1499755084514618,0.9768000245094299
32,0.03464089334011078,0.9907666444778442,0.1808248609304428,0.9790999889373779
33,0.03537629172205925,0.9905166625976562,0.17847289144992828,0.972100019454956
34,0.0349382609128952,0.9907833337783813,0.10661327093839645,0.9772999882698059
35,0.037319086492061615,0.9907166957855225,0.11656653136014938,0.9768000245094299
36,0.034712668508291245,0.9905999898910522,0.15274116396903992,0.973800003528595
37,0.03446964547038078,0.9911999702453613,0.16224560141563416,0.9686999917030334
38,0.03246012330055237,0.9913833141326904,0.12991604208946228,0.9747999906539917
39,0.03202161565423012,0.9913166761398315,0.13967613875865936,0.9772999882698059
40,0.03113146312534809,0.9913166761398315,0.13372427225112915,0.9757000207901001
41,0.03836167976260185,0.9904166460037231,0.13811658322811127,0.9714000225067139
42,0.03140385448932648,0.9919833540916443,0.14395751059055328,0.9686999917030334
43,0.03654512017965317,0.9910333156585693,0.1293552666902542,0.9735999703407288
44,0.029955608770251274,0.9922333359718323,0.1108524277806282,0.9768000245094299
45,0.030582131817936897,0.9919333457946777,0.14388956129550934,0.9749000072479248
46,0.030488908290863037,0.9917500019073486,0.1638007014989853,0.9782000184059143
47,0.02990354597568512,0.9917166829109192,0.2281118482351303,0.9750999808311462
48,0.033752866089344025,0.9909499883651733,0.17392770946025848,0.9699000120162964
49,0.03398989140987396,0.991516649723053,0.12746062874794006,0.9789999723434448
50,0.031007954850792885,0.9922000169754028,0.18376652896404266,0.973800003528595
51,0.03638523072004318,0.9919666647911072,0.16960786283016205,0.9739000201225281
52,0.0297775249928236,0.9919499754905701,0.13416744768619537,0.9799000024795532
53,0.03164323419332504,0.9915666580200195,0.12453078478574753,0.9775999784469604
54,0.030002612620592117,0.9923499822616577,0.11983971297740936,0.9772999882698059
55,0.026182686910033226,0.9933500289916992,0.1919417679309845,0.9807000160217285
56,0.03221358731389046,0.9919833540916443,0.16644924879074097,0.9775999784469604
57,0.027011455968022346,0.9926499724388123,0.14626240730285645,0.9739000201225281
58,0.030015936121344566,0.9920833110809326,0.1407642960548401,0.9776999950408936
59,0.0307619646191597,0.9921500086784363,0.19191300868988037,0.9695000052452087
60,0.04153137281537056,0.9912999868392944,0.11474774032831192,0.9769999980926514
61,0.03374262899160385,0.9918166399002075,0.14394821226596832,0.9769999980926514
62,0.026809396222233772,0.9932500123977661,0.11512217670679092,0.980400025844574
63,0.032198466360569,0.9918000102043152,0.1389862447977066,0.972000002861023
64,0.03254128247499466,0.9917333126068115,0.11420278251171112,0.9764000177383423
65,0.028352800756692886,0.992816686630249,0.12786585092544556,0.9775000214576721
66,0.033977340906858444,0.991683304309845,0.10529524087905884,0.9800000190734863
67,0.03418920561671257,0.9917166829109192,0.1628711074590683,0.972100019454956
68,0.024108989164233208,0.9936833381652832,0.18240779638290405,0.9779999852180481
69,0.026580432429909706,0.9930166602134705,0.11467215418815613,0.9779999852180481
70,0.028304757550358772,0.9923833608627319,0.16831757128238678,0.9767000079154968
71,0.030437417328357697,0.9931666851043701,0.14262010157108307,0.9775999784469604
72,0.03500056266784668,0.9919666647911072,0.1671581268310547,0.9783999919891357
73,0.02573593519628048,0.993316650390625,0.14127117395401,0.9782000184059143
74,0.03389868885278702,0.9916166663169861,0.13353657722473145,0.9781000018119812
75,0.041443146765232086,0.9927666783332825,0.16478261351585388,0.9781000018119812
76,0.02689669467508793,0.9934999942779541,0.148762047290802,0.9776999950408936
77,0.02848995476961136,0.9928666949272156,0.10869883000850677,0.978600025177002
78,0.03510059788823128,0.9921166896820068,0.2024681270122528,0.9782000184059143
79,0.029619868844747543,0.9929500222206116,0.1584346890449524,0.978600025177002
80,0.03422261402010918,0.9923666715621948,0.17326365411281586,0.9789999723434448
81,0.029153745621442795,0.992733359336853,0.10999621450901031,0.9775999784469604
82,0.029345517978072166,0.9927499890327454,0.2027016431093216,0.9776999950408936
83,0.030005935579538345,0.9927499890327454,0.1853339821100235,0.9771999716758728
84,0.03215603530406952,0.9926666617393494,0.10457699000835419,0.9799000024795532
85,0.024469519034028053,0.9939000010490417,0.14444775879383087,0.9776999950408936
