,loss,accuracy,val_loss,val_accuracy
0,0.7666434645652771,0.7440000176429749,0.44063740968704224,0.8629999756813049
1,0.31457704305648804,0.9058333039283752,0.26136189699172974,0.9179999828338623
2,0.22590836882591248,0.9298333525657654,0.3047386705875397,0.9010000228881836
3,0.1937188059091568,0.9383333325386047,0.26779070496559143,0.9129999876022339
4,0.16029077768325806,0.9509999752044678,0.23120714724063873,0.9269999861717224
5,0.137374147772789,0.9581666588783264,0.2504091262817383,0.9309999942779541
6,0.10864312946796417,0.9643333554267883,0.27190566062927246,0.9179999828338623
7,0.10740427672863007,0.9670000076293945,0.298326700925827,0.921999990940094
8,0.09410496801137924,0.972000002861023,0.29554128646850586,0.9200000166893005
9,0.08889380097389221,0.971833348274231,0.3242250680923462,0.9319999814033508
10,0.0712508112192154,0.9758333563804626,0.26619037985801697,0.9409999847412109
11,0.07189719378948212,0.9783333539962769,0.2642917335033417,0.9359999895095825
12,0.07299375534057617,0.9764999747276306,0.2122199386358261,0.949999988079071
13,0.057144369930028915,0.984000027179718,0.2833983898162842,0.9259999990463257
14,0.05816102772951126,0.9816666841506958,0.34366151690483093,0.9240000247955322
15,0.06432933360338211,0.9819999933242798,0.23501886427402496,0.9459999799728394
16,0.05839284136891365,0.9829999804496765,0.364022821187973,0.9390000104904175
17,0.03672587126493454,0.987500011920929,0.25920289754867554,0.9390000104904175
18,0.044942885637283325,0.9878333210945129,0.3067447543144226,0.9449999928474426
19,0.0374663881957531,0.9891666769981384,0.32891184091567993,0.9380000233650208
20,0.04092580825090408,0.9890000224113464,0.2811296284198761,0.9390000104904175
21,0.03712691366672516,0.9909999966621399,0.4988059997558594,0.9369999766349792
22,0.046087540686130524,0.9854999780654907,0.41027501225471497,0.9449999928474426
23,0.042485419660806656,0.9888333082199097,0.3627033829689026,0.9480000138282776
24,0.03811856359243393,0.9879999756813049,0.3714694082736969,0.9480000138282776
25,0.030981848016381264,0.9911666512489319,0.3796500563621521,0.9440000057220459
26,0.039242085069417953,0.9884999990463257,0.3518902063369751,0.9269999861717224
27,0.032814741134643555,0.9901666641235352,0.39021220803260803,0.9229999780654907
28,0.04398772120475769,0.9901666641235352,0.9284428358078003,0.8489999771118164
29,0.06143205240368843,0.984499990940094,0.3350784480571747,0.9279999732971191
30,0.02477291412651539,0.9940000176429749,0.3689262270927429,0.9490000009536743
31,0.025302689522504807,0.9926666617393494,0.29628387093544006,0.9480000138282776
32,0.022687789052724838,0.9955000281333923,0.3833640217781067,0.9480000138282776
33,0.030549993738532066,0.9923333525657654,0.394332617521286,0.9359999895095825
34,0.026700153946876526,0.9918333292007446,0.30248019099235535,0.9470000267028809
35,0.019909724593162537,0.9950000047683716,0.3684043884277344,0.9380000233650208
36,0.027561096474528313,0.9918333292007446,0.39884525537490845,0.9380000233650208
37,0.03764640912413597,0.9898333549499512,0.5559625625610352,0.9369999766349792
38,0.020462073385715485,0.9941666722297668,0.3223361074924469,0.9369999766349792
39,0.024569407105445862,0.9934999942779541,0.3174234628677368,0.9470000267028809
40,0.017092855647206306,0.9948333501815796,0.274326354265213,0.9449999928474426
41,0.02759297750890255,0.9933333396911621,0.34739094972610474,0.9409999847412109
42,0.034409865736961365,0.9921666383743286,0.3431396782398224,0.9290000200271606
43,0.03591510280966759,0.9909999966621399,0.2892862856388092,0.9200000166893005
44,0.026654725894331932,0.9929999709129333,0.39312514662742615,0.9380000233650208
45,0.036019209772348404,0.9911666512489319,0.28917402029037476,0.9470000267028809
46,0.018592696636915207,0.9948333501815796,0.5807697176933289,0.9430000185966492
47,0.02777162380516529,0.9928333163261414,0.36222466826438904,0.9240000247955322
48,0.013102621771395206,0.9965000152587891,0.35354456305503845,0.9430000185966492
49,0.013149010017514229,0.996666669845581,0.42334771156311035,0.9449999928474426
50,0.0328536182641983,0.9911666512489319,0.3383447825908661,0.9419999718666077
51,0.02495436556637287,0.9938333630561829,0.3244267404079437,0.9409999847412109
52,0.015295341610908508,0.9955000281333923,0.6314514875411987,0.9200000166893005
53,0.03021148219704628,0.9928333163261414,0.33688610792160034,0.9470000267028809
54,0.016516078263521194,0.9953333139419556,0.291045606136322,0.9399999976158142
55,0.02682763896882534,0.9916666746139526,0.4364359676837921,0.9509999752044678
56,0.022342311218380928,0.9938333630561829,0.5130153894424438,0.9449999928474426
57,0.018427306786179543,0.9963333606719971,0.2725536823272705,0.9390000104904175
58,0.021480394527316093,0.9955000281333923,0.4557582437992096,0.9470000267028809
59,0.016008857637643814,0.9971666932106018,0.41347336769104004,0.9470000267028809
60,0.04717933014035225,0.9879999756813049,0.5047889947891235,0.9419999718666077
61,0.013406237587332726,0.996666669845581,0.4538743197917938,0.9459999799728394
62,0.010522467084228992,0.996999979019165,0.3443351984024048,0.9520000219345093
63,0.011406777426600456,0.996999979019165,0.3313317596912384,0.9430000185966492
64,0.00517653301358223,0.9983333349227905,0.38052278757095337,0.9589999914169312
65,0.0012172837741672993,0.999666690826416,0.37624600529670715,0.9559999704360962
66,0.056443095207214355,0.9879999756813049,0.3047827184200287,0.9440000057220459
67,0.024979833513498306,0.9929999709129333,0.38955479860305786,0.9470000267028809
68,0.011793730780482292,0.996666669845581,0.579032838344574,0.9369999766349792
69,0.019851578399538994,0.9944999814033508,0.35557398200035095,0.9480000138282776
70,0.024244049564003944,0.9941666722297668,0.44139111042022705,0.9340000152587891
71,0.014545368030667305,0.9961666464805603,0.28442662954330444,0.9490000009536743
72,0.006237131543457508,0.9981666803359985,0.4626009166240692,0.9589999914169312
73,0.0001297996932407841,1.0,0.6043559908866882,0.9549999833106995
74,1.4294677384896204e-05,1.0,0.6464201211929321,0.9539999961853027
75,7.941673175082542e-06,1.0,0.682304322719574,0.9520000219345093
76,4.7578037083439995e-06,1.0,0.7145869731903076,0.9520000219345093
77,3.0679505016451003e-06,1.0,0.7445328831672668,0.9520000219345093
78,2.0109903289267095e-06,1.0,0.7733935117721558,0.9520000219345093
79,1.3241690339782508e-06,1.0,0.8026028275489807,0.9520000219345093
80,8.720832624931063e-07,1.0,0.8315658569335938,0.9520000219345093
81,5.896541210859141e-07,1.0,0.858407735824585,0.9520000219345093
82,4.011545229332114e-07,1.0,0.8853520154953003,0.953000009059906
83,2.724414116528351e-07,1.0,0.9100409746170044,0.953000009059906
84,1.8425251369080797e-07,1.0,0.9382915496826172,0.953000009059906
85,1.2786925651653291e-07,1.0,0.9630054235458374,0.953000009059906
86,8.863082712196046e-08,1.0,0.9889504313468933,0.953000009059906
87,6.167035593307446e-08,1.0,1.0135807991027832,0.953000009059906
88,4.3213070455294655e-08,1.0,1.038432240486145,0.953000009059906
89,2.988165093142925e-08,1.0,1.0613884925842285,0.953000009059906
90,2.135826626670223e-08,1.0,1.0840791463851929,0.953000009059906
91,1.4901125666710868e-08,1.0,1.105377435684204,0.953000009059906
92,1.072881872232756e-08,1.0,1.1256340742111206,0.9539999961853027
93,7.788330869118454e-09,1.0,1.143838882446289,0.9539999961853027
94,5.503491440350672e-09,1.0,1.167687177658081,0.9539999961853027
95,3.695485917276642e-09,1.0,1.1895912885665894,0.9539999961853027
96,2.7020763404550507e-09,1.0,1.213117241859436,0.9539999961853027
97,1.9470847156810578e-09,1.0,1.232027530670166,0.9539999961853027
98,1.152356432498891e-09,1.0,1.2454627752304077,0.9539999961853027
99,1.1324881032948042e-09,1.0,1.2465829849243164,0.9539999961853027
