,loss,accuracy,val_loss,val_accuracy
0,0.5466482639312744,0.7231329679489136,0.44628146290779114,0.7609289884567261
1,0.3336501121520996,0.8574681282043457,0.2711543142795563,0.8777322173118591
2,0.2550846338272095,0.8923041820526123,0.3033432364463806,0.9248633980751038
3,0.24631759524345398,0.9114298820495605,0.1786758303642273,0.9248633980751038
4,0.21271000802516937,0.9203096628189087,0.2028740793466568,0.9112021923065186
5,0.25058507919311523,0.9014116525650024,0.15529249608516693,0.9398906826972961
6,0.21764816343784332,0.9139344096183777,0.17399977147579193,0.937841534614563
7,0.16524828970432281,0.9344262480735779,0.1802932620048523,0.9337431788444519
8,0.1780608892440796,0.936020016670227,0.295851469039917,0.8797814249992371
9,0.17475993931293488,0.931693971157074,0.17194867134094238,0.9262295365333557
10,0.1584247499704361,0.9357923269271851,0.15444286167621613,0.938524603843689
11,0.15782430768013,0.9414845108985901,0.18199001252651215,0.9467213153839111
12,0.14889787137508392,0.9410291314125061,0.22753170132637024,0.9248633980751038
13,0.14497259259223938,0.943989098072052,0.14010557532310486,0.9474043846130371
14,0.1256524920463562,0.9533241987228394,0.16491316258907318,0.9501366019248962
15,0.1371263563632965,0.9471766948699951,0.24925357103347778,0.9269125461578369
16,0.13136878609657288,0.9494535326957703,0.13413316011428833,0.9480874538421631
17,0.13197629153728485,0.9503642916679382,0.2337525188922882,0.9193989038467407
18,0.11591648310422897,0.9556010961532593,0.14996914565563202,0.9549180269241333
19,0.11052961647510529,0.9567395448684692,0.1540600061416626,0.9542349576950073
20,0.11610224097967148,0.9551457166671753,0.16913780570030212,0.9467213153839111
21,0.1190866231918335,0.9501366019248962,0.15948575735092163,0.9426229596138
22,0.10502056777477264,0.9583333134651184,0.13770633935928345,0.9528688788414001
23,0.12113133072853088,0.9530965685844421,0.14896029233932495,0.9467213153839111
24,0.11163339763879776,0.9510473608970642,0.13513997197151184,0.9501366019248962
25,0.10201893746852875,0.9615209698677063,0.15786105394363403,0.9426229596138
26,0.09928767383098602,0.9635701179504395,0.16942818462848663,0.9487704634666443
27,0.09244917333126068,0.9628870487213135,0.15978458523750305,0.9521858096122742
28,0.09335936605930328,0.9606102108955383,0.6624113321304321,0.8217213153839111
29,0.13437601923942566,0.9521858096122742,0.14307741820812225,0.9501366019248962
30,0.09028630703687668,0.9624316692352295,0.14514057338237762,0.9460382461547852
31,0.09786269068717957,0.9656193256378174,0.2115088254213333,0.9303278923034668
32,0.08116631209850311,0.9674407839775085,0.22815077006816864,0.9515027403831482
33,0.08199477940797806,0.9669854044914246,0.17256270349025726,0.9542349576950073
34,0.08273118734359741,0.9658470153808594,0.2947893440723419,0.9282786846160889
35,0.0843968391418457,0.9663023948669434,0.14285360276699066,0.9535518884658813
36,0.07471860200166702,0.9715391397476196,0.16866007447242737,0.9549180269241333
37,0.07690337300300598,0.9690346121788025,0.18437638878822327,0.9494535326957703
38,0.14494581520557404,0.943078339099884,0.26781895756721497,0.9132513403892517
39,0.09531478583812714,0.9642531871795654,0.1504819691181183,0.9453551769256592
40,0.07865315675735474,0.9717668294906616,0.13953346014022827,0.9549180269241333
41,0.06939630210399628,0.9713114500045776,0.14768607914447784,0.9501366019248962
42,0.06345917284488678,0.9729052782058716,0.19549579918384552,0.9480874538421631
43,0.12426365911960602,0.9535518884658813,0.12775205075740814,0.9535518884658813
44,0.09538346529006958,0.9622039794921875,0.12446282804012299,0.9528688788414001
45,0.07902707904577255,0.9694899916648865,0.15270362794399261,0.943989098072052
46,0.06747974455356598,0.9738160371780396,0.31170666217803955,0.9282786846160889
47,0.06725908815860748,0.9685792326927185,0.18483451008796692,0.9494535326957703
48,0.07402008771896362,0.9710837602615356,0.1532115340232849,0.9487704634666443
49,0.07183358818292618,0.9738160371780396,0.14207784831523895,0.9556010961532593
50,0.0673815906047821,0.9726775884628296,0.15410369634628296,0.9562841653823853
